38.0000,51.9062,10.0000,0.5200,4.0000,3.0000
33.0000,50.6250,100.0000,0.5396,4.0000,4.0000
47.5625,58.7500,1.0000,0.5591,4.0000,5.0000
44.3750,59.3750,1.0000,0.5083,4.0000,6.0000
47.4062,63.8438,10.0000,0.4978,4.0000,7.0000
44.4062,56.7812,10.0000,0.4758,4.0000,8.0000
41.6250,41.1875,1.0000,0.4053,4.0000,9.0000
34.6250,55.0312,10.0000,0.3655,5.0000,0.0000
46.9375,55.9688,1.0000,0.4790,5.0000,1.0000
46.4688,56.2812,10.0000,0.5166,5.0000,2.0000
41.3438,54.0938,1.0000,0.5117,5.0000,3.0000
43.0000,54.2500,1.0000,0.5542,5.0000,4.0000
48.0625,58.5000,1.0000,0.5078,5.0000,5.0000
42.6875,55.0312,1.0000,0.5371,5.0000,6.0000
45.3750,59.2188,1.0000,0.5464,5.0000,7.0000
43.3438,53.6250,10.0000,0.5254,5.0000,8.0000
43.4688,50.0000,10.0000,0.4451,5.0000,9.0000
39.2812,55.3125,50.0000,0.3784,6.0000,0.0000
39.2188,55.4375,100.0000,0.4187,6.0000,1.0000
47.9062,56.6562,50.0000,0.4851,6.0000,2.0000
37.3438,53.5938,50.0000,0.5298,6.0000,3.0000
42.1562,55.0938,1.0000,0.5352,6.0000,4.0000
41.0938,53.7812,1.0000,0.5259,6.0000,5.0000
44.6562,56.4062,1.0000,0.5361,6.0000,6.0000
45.0312,57.7188,1.0000,0.5220,6.0000,7.0000
44.2500,57.9062,1.0000,0.5093,6.0000,8.0000
44.0000,55.5625,1.0000,0.4783,6.0000,9.0000
37.5000,55.2812,1.0000,0.3892,7.0000,0.0000
37.7812,54.4688,150.0000,0.5015,7.0000,1.0000
38.0000,53.8750,1.0000,0.4473,7.0000,2.0000
44.7812,56.2500,10.0000,0.5352,7.0000,3.0000
48.3750,57.5625,1.0000,0.5308,7.0000,4.0000
36.1875,50.5625,1.0000,0.5566,7.0000,5.0000
44.6250,56.2812,1.0000,0.5332,7.0000,6.0000
42.0625,56.0312,10.0000,0.5249,7.0000,7.0000
45.8438,63.7812,1.0000,0.5513,7.0000,8.0000
44.4375,62.5000,1.0000,0.4697,7.0000,9.0000
42.8438,55.3125,10.0000,0.3066,8.0000,0.0000
48.0000,56.3125,10.0000,0.3997,8.0000,1.0000
55.8750,57.9688,1.0000,0.4878,8.0000,2.0000
40.0000,54.2812,1.0000,0.5308,8.0000,3.0000
40.0000,54.7188,10.0000,0.5317,8.0000,4.0000
38.4688,53.1250,1.0000,0.5576,8.0000,5.0000
48.6562,59.7500,1.0000,0.5410,8.0000,6.0000
42.0000,55.0312,1.0000,0.5581,8.0000,7.0000
43.3125,52.1875,10.0000,0.5776,8.0000,8.0000
43.2500,48.1562,1.0000,0.4509,8.0000,9.0000
0.0000,55.5625,10.0000,0.3030,9.0000,0.0000
55.5625,55.7500,1.0000,0.3523,9.0000,1.0000
46.1562,56.4375,1.0000,0.4419,9.0000,2.0000
29.7812,53.3438,150.0000,0.4910,9.0000,3.0000
46.5000,56.0625,1.0000,0.4954,9.0000,4.0000
47.2188,56.0312,10.0000,0.5244,9.0000,5.0000
39.5938,54.3125,1.0000,0.5747,9.0000,6.0000
41.0625,54.3438,1.0000,0.5630,9.0000,7.0000
40.1250,51.7188,10.0000,0.5366,9.0000,8.0000
43.5938,55.3750,1.0000,0.5410,9.0000,9.0000
